algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,s100_161,103,10,5,1678860,8,2147
dfa/TTT,s100_161,103,10,98,1812710,8,2002
dfa/dynamicTTT,s100_162,103,10,5,2103090,9,2516
dfa/TTT,s100_162,103,10,101,2291296,9,2913
dfa/dynamicTTT,s100_163,100,10,1,1020903,1,1239
dfa/TTT,s100_163,100,10,97,1101565,1,1217
dfa/dynamicTTT,s100_164,100,10,1,1301760,2,1497
dfa/TTT,s100_164,100,10,98,1424757,2,1432
dfa/dynamicTTT,s100_165,100,10,1,1625167,3,1999
dfa/TTT,s100_165,100,10,99,1732142,3,1851
dfa/dynamicTTT,s100_166,100,10,1,1978721,4,2465
dfa/TTT,s100_166,100,10,98,2100550,4,2536
dfa/dynamicTTT,s100_167,100,10,1,1978061,5,2457
dfa/TTT,s100_167,100,10,98,2100311,5,2434
dfa/dynamicTTT,s100_168,101,10,2,2009093,6,2465
dfa/TTT,s100_168,101,10,99,2131028,6,2400
dfa/dynamicTTT,s100_169,102,10,3,2035740,7,2478
dfa/TTT,s100_169,102,10,100,2155864,7,2373
dfa/dynamicTTT,s100_170,102,10,3,2500948,8,3080
dfa/TTT,s100_170,102,10,100,2619337,8,2948
dfa/dynamicTTT,s100_171,102,10,3,3110137,9,3907
dfa/TTT,s100_171,102,10,101,3222872,9,3880
dfa/dynamicTTT,s100_172,100,10,1,781106,1,1060
dfa/TTT,s100_172,100,10,99,886271,1,892
dfa/dynamicTTT,s100_173,100,10,1,781062,2,926
dfa/TTT,s100_173,100,10,99,886274,2,998
dfa/dynamicTTT,s100_174,101,10,2,799212,3,945
dfa/TTT,s100_174,101,10,100,906414,3,988
dfa/dynamicTTT,s100_175,101,10,3,801909,4,1060
dfa/TTT,s100_175,101,10,100,906039,4,1067
dfa/dynamicTTT,s100_176,101,10,3,802073,5,970
dfa/TTT,s100_176,101,10,100,906109,5,996
dfa/dynamicTTT,s100_177,102,10,4,815469,6,1010
dfa/TTT,s100_177,102,10,101,919559,6,948
dfa/dynamicTTT,s100_178,103,10,5,836329,7,1000
dfa/TTT,s100_178,103,10,102,940315,7,1027
dfa/dynamicTTT,s100_179,103,10,5,1086905,8,1296
dfa/TTT,s100_179,103,10,102,1170986,8,1275
dfa/dynamicTTT,s100_180,103,10,5,1354437,9,1627
dfa/TTT,s100_180,103,10,101,1438575,9,1536
